r2,mae,mse
0.8030721204915309,3.2661679626515387,19.012680346862677
0.8140920610976368,3.114299953574882,19.195286274306792
0.8312740624552272,2.9713414488792425,16.738747757428108
0.830365978376542,2.969382793663732,16.43047626696443
0.7569573280622448,3.6983572710171724,24.839865454427947
