r2_no2,mae_no2,mse_no2,r2_o3,mae_o3,mse_o3,r2_pm10,mae_pm10,mse_pm10,r2_co,mae_co,mse_co,r2_so2,mae_so2,mse_so2
0.6664812250861027,4.248838289083145,32.20004131940326,0.6153080773356842,9.169970677094103,128.45953172218796,0.3498331499643832,5.473333978359539,56.39259200086541,0.2615627317277951,0.11580053863906142,0.025993101489189527,0.5999388502682761,1.6023936906693452,5.416075093001397
0.6895628503797471,4.171328916093161,32.05312259564197,0.6483767473599438,9.015708035007766,122.33078129020602,0.5266794189334072,4.639309720797245,38.731718179722776,0.40077747418026555,0.11099474609488406,0.023387308412113957,0.5786441124454187,1.7323681599920069,7.109497146694681
0.7515712746815376,3.673131684930427,24.645800339391645,0.6229090107545407,8.59042281443278,121.20684519389009,0.5335091404996932,4.973970336054694,42.51949611797493,0.5151572075095916,0.09736491175185726,0.017525448517845817,0.6063558821393011,1.605242633417212,5.336429130201654
0.6804764606679433,4.044752029788996,30.948531901137468,0.6541115451495183,8.576379168432455,113.4859576658045,0.5399618140496691,4.6317727583643915,39.03051777639578,0.3933617766135661,0.1099592577255204,0.02300411231261113,0.6220787547638709,1.6172162848281129,5.359761548978627
0.6895595585702294,4.39131889441272,31.728168289326728,0.6369274955706523,8.719677119323613,118.29963066217792,0.5110653887310703,5.017754050302529,43.838222997942054,0.4724775983052991,0.10370803130663149,0.01968510789737305,0.5705253314758689,1.75949289495496,6.708470229589549
