r2_no2,mae_no2,mse_no2,r2_o3,mae_o3,mse_o3,r2_pm10,mae_pm10,mse_pm10,r2_co,mae_co,mse_co,r2_so2,mae_so2,mse_so2
-1.633221674723906e-05,7.954249765178862,96.54798961698755,-8.562311435866832e-06,14.707185711182824,333.93119029639956,-1.926712742683634e-07,7.181308266172486,86.73558620069407,-1.8025259418408268e-07,0.1429800524235912,0.035200154828767184,-3.459145627715543e-07,2.4433502232457993,13.538122784810772
-2.556186313862341e-05,8.191199086922886,103.25420772734644,-5.69743320388838e-06,15.0321690134819,347.9049731301116,-1.0701007214786173e-05,7.127836960242189,81.83065388967128,-5.1348866778599955e-06,0.15057577300018668,0.03902962171072996,-1.5670996966754558e-06,2.6357588931784584,16.87292974413359
0.5124372742090105,5.219116527372149,48.36950146312757,0.5323849984377254,9.710200196672572,150.3036156289746,0.17906332565345406,6.824601338352961,74.82636160410824,0.19199287118199293,0.13114825770679256,0.02920676053657648,0.0290902115699192,2.3270037723270267,13.16212040950579
0.6678866430289977,4.443589411264105,32.16796122281725,0.45096504419923356,10.90781423117156,180.1382985679201,0.3858763646786175,5.6921282633824735,52.103421405769886,0.3637184760650709,0.11648136479363384,0.024128205369799986,0.2168803200980809,2.3999012898462135,11.106374149366006
-6.805991450353766e-05,8.038142558518437,102.21067706130694,-0.00010014952330084093,14.575926118658224,325.8618509263025,-4.2734797309762484e-06,7.302137820147226,89.66109031619965,-3.423157836257573e-05,0.14764589288282393,0.03731743275061824,-4.177491829127078e-06,2.5216702198243826,15.62024199756076
