r2_no2,mae_no2,mse_no2,r2_o3,mae_o3,mse_o3,r2_pm10,mae_pm10,mse_pm10
0.8063080106698586,3.190247836615513,18.70026675793023,0.6967193939142302,7.9767783921110285,101.2739866446206,0.6608284512334959,4.063009253801348,29.418237436810735
0.7588973233155925,3.6535080951902303,24.894229519103153,0.7091758448493108,8.068372717072782,101.17859342501019,0.5602083110903798,4.377661698658843,35.98805637026625
0.8174876445070414,3.2667004670282815,18.1064531373548,0.6776766069026509,8.031469758860462,103.60311628684777,0.6181736803151283,4.4578240791240775,34.80253125425038
0.8040644880992295,3.2184056211754477,18.97799596644092,0.7446091935137403,7.296088061122589,83.79369084655926,0.7090884047694896,3.7736862209161055,24.68149500578632
0.7446972642905889,3.685275651813411,26.092889592627994,0.6876462755332418,8.179397526043836,101.77397018386382,0.629187150706513,4.172014776859522,33.2473422890673
