Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type,AirQualityStation
France,2024.0,SPO-FR04060_38,FR04060,2.2933,48.8572,31.0,urban,background,STA-FR04060
France,2024.0,SPO-FR04063_38,FR04063,1.7033,48.9964,32.0,suburban,background,STA-FR04063
France,2024.0,SPO-FR04069_38,FR04069,2.66139,48.54139,56.0,suburban,background,STA-FR04069
France,2024.0,SPO-FR04071_20,FR04071,2.33528,48.85639,32.0,urban,traffic,STA-FR04071
France,2024.0,SPO-FR04098_38,FR04098,2.63528,48.84028,80.0,urban,background,STA-FR04098
France,2024.0,SPO-FR04100_38,FR04100,2.50722,48.88195,85.0,urban,background,STA-FR04100
France,2024.0,SPO-FR04101_38,FR04101,2.5175,48.81639,74.0,urban,background,STA-FR04101
France,2024.0,SPO-FR04118_20,FR04118,2.3325,48.87027,45.0,urban,traffic,STA-FR04118
France,2024.0,SPO-FR04122_20,FR04122,2.65361,48.52806,48.0,suburban,traffic,STA-FR04122
France,2024.0,SPO-FR04123_20,FR04123,2.39083,48.90222,44.0,urban,traffic,STA-FR04123
France,2024.0,SPO-FR04131_20,FR04131,2.33028,48.87333,42.0,urban,traffic,STA-FR04131
France,2024.0,SPO-FR04135_38,FR04135,2.40806,48.83796,44.0,urban,traffic,STA-FR04135
France,2024.0,SPO-FR04141_38,FR04141,2.36056,48.85278,35.0,urban,traffic,STA-FR04141
France,2024.0,SPO-FR04149_38,FR04149,2.4572,48.7067,68.0,urban,background,STA-FR04149
France,2024.0,SPO-FR04150_38,FR04150,2.24056,48.89139,58.0,urban,background,STA-FR04150
France,2024.0,SPO-FR04156_38,FR04156,2.4525,48.9025,51.0,urban,background,STA-FR04156
France,2024.0,SPO-FR04179_38,FR04179,2.26989,48.83039,32.0,urban,background,STA-FR04179
France,2024.0,SPO-FR04180_38,FR04180,2.26872,48.64093,81.0,suburban,traffic,STA-FR04180
France,2024.0,SPO-FR04319_38,FR04319,2.57528,48.95555,65.0,suburban,background,STA-FR04319
France,2024.0,SPO-FR04323_38,FR04323,2.42917,48.62722,81.0,urban,background,STA-FR04323
France,2024.0,SPO-FR04328_1,FR04328,2.6453,48.3547,127.0,rural-regional,background,STA-FR04328
France,2024.0,SPO-FR23001_1,FR23001,-2.08157,47.3241,10.0,suburban,industrial,STA-FR23001
France,2024.0,SPO-FR23068_1,FR23068,-1.93662,47.24747,25.0,rural-nearcity,industrial,STA-FR23068
France,2024.0,SPO-FR23070_1,FR23070,-1.78316,47.28318,62.0,suburban,industrial,STA-FR23070
France,2024.0,SPO-FR23075_38,FR23075,-2.19076,47.31573,8.0,suburban,industrial,STA-FR23075
France,2024.0,SPO-FR23078_38,FR23078,-0.88611,47.05444,100.0,urban,background,STA-FR23078
France,2024.0,SPO-FR23107_38,FR23107,-1.57333,47.25278,20.0,urban,background,STA-FR23107
France,2024.0,SPO-FR23110_38,FR23110,-2.24986,47.26412,10.0,urban,background,STA-FR23110
France,2024.0,SPO-FR23120_20,FR23120,-0.55605,47.46851,30.0,urban,background,STA-FR23120
France,2024.0,SPO-FR23123_38,FR23123,-0.76769,48.06943,51.0,urban,background,STA-FR23123
France,2019.0,SPO-FR23124_20,FR23124,-0.74368,46.65668,100.0,rural-remote,background,STA-FR23124
France,2024.0,SPO-FR23150_38,FR23150,-0.55007,47.44739,30.0,urban,background,STA-FR23150
France,2024.0,SPO-FR23152_38,FR23152,-1.43683,46.6607,50.0,urban,background,STA-FR23152
France,2024.0,SPO-FR23153_1,FR23153,-2.15163,47.33152,4.0,suburban,industrial,STA-FR23153
France,2024.0,SPO-FR23174_38,FR23174,0.19598,47.98892,50.0,urban,background,STA-FR23174
France,2024.0,SPO-FR23177_38,FR23177,-0.44404,47.78773,54.0,rural-regional,background,STA-FR23177
France,2024.0,SPO-FR23181_1,FR23181,-2.22306,47.27306,10.0,urban,background,STA-FR23181
France,2024.0,SPO-FR23188_38,FR23188,-1.5375,47.2225,20.0,urban,background,STA-FR23188
France,2024.0,SPO-FR23238_1,FR23238,-1.58168,47.19415,10.0,urban,industrial,STA-FR23238
France,2024.0,SPO-FR23239_1,FR23239,-1.5915,47.18592,21.0,urban,industrial,STA-FR23239
France,2024.0,SPO-FR09003_20,FR09003,-1.15368,46.16265,10.0,urban,background,STA-FR09003
France,2024.0,SPO-FR09015_38,FR09015,0.35846,46.58696,119.0,urban,background,STA-FR09015
France,2024.0,SPO-FR09016_1,FR09016,0.09972,45.60882,51.0,suburban,background,STA-FR09016
France,2024.0,SPO-FR09017_1,FR09017,-0.32336,45.69473,29.0,urban,background,STA-FR09017
France,2024.0,SPO-FR09019_20,FR09019,-0.45889,46.32959,48.0,urban,background,STA-FR09019
France,2024.0,SPO-FR09103_20,FR09103,0.16716,45.64743,83.0,urban,background,STA-FR09103
France,2024.0,SPO-FR09106_20,FR09106,0.16239,45.65146,64.0,urban,traffic,STA-FR09106
France,2024.0,SPO-FR09301_1,FR09301,-0.13546,46.82437,120.0,suburban,industrial,STA-FR09301
France,2024.0,SPO-FR09399_20,FR09399,-0.46643,46.32198,28.0,urban,traffic,STA-FR09399
France,2024.0,SPO-FR09403_38,FR09403,0.34039,46.59123,77.0,urban,traffic,STA-FR09403
France,2024.0,SPO-FR09404_10,FR09404,0.34558,46.584,110.0,urban,background,STA-FR09404
France,2024.0,SPO-FR31001_1,FR31001,-0.58037,44.86121,3.0,urban,background,STA-FR31001
France,2024.0,SPO-FR31002_38,FR31002,-0.5894,44.80046,20.0,urban,background,STA-FR31002
France,2024.0,SPO-FR31003_38,FR31003,-0.545,44.84965,3.0,urban,traffic,STA-FR31003
France,2024.0,SPO-FR31006_38,FR31006,-0.65107,44.84137,36.0,urban,traffic,STA-FR31006
France,2024.0,SPO-FR31007_1,FR31007,-0.51584,44.90029,36.0,urban,industrial,STA-FR31007
France,2024.0,SPO-FR31010_1,FR31010,-0.53394,45.01478,3.0,suburban,industrial,STA-FR31010
France,2024.0,SPO-FR31013_1,FR31013,-0.39154,43.3108,197.0,urban,background,STA-FR31013
France,2024.0,SPO-FR31014_1,FR31014,-0.32278,43.30778,227.0,urban,background,STA-FR31014
France,2024.0,SPO-FR31016_1,FR31016,-1.48916,43.47982,35.0,urban,background,STA-FR31016
France,2024.0,SPO-FR31017_10,FR31017,-1.52875,43.49404,40.0,urban,traffic,STA-FR31017
France,2024.0,SPO-FR31020_1,FR31020,-0.61773,43.41123,107.0,rural-nearcity,industrial,STA-FR31020
France,2024.0,SPO-FR31021_1,FR31021,-0.53821,43.37628,123.0,rural-nearcity,industrial,STA-FR31021
France,2024.0,SPO-FR31024_1,FR31024,-0.61028,43.37719,106.0,rural-nearcity,industrial,STA-FR31024
France,2024.0,SPO-FR31032_38,FR31032,0.62389,44.19222,50.0,urban,background,STA-FR31032
France,2024.0,SPO-FR31033_38,FR31033,0.72718,45.18982,142.0,urban,background,STA-FR31033
France,2024.0,SPO-FR31036_38,FR31036,-1.03856,43.70464,14.0,urban,background,STA-FR31036
France,2024.0,SPO-FR31039_38,FR31039,-0.35212,43.31109,218.0,urban,traffic,STA-FR31039
France,2024.0,SPO-FR31040_38,FR31040,0.1427,44.50878,17.0,suburban,traffic,STA-FR31040
France,2024.0,SPO-FR31041_38,FR31041,-0.4914,43.8961,46.0,urban,traffic,STA-FR31041
France,2024.0,SPO-FR31043_38,FR31043,-1.55388,43.47024,70.0,suburban,background,STA-FR31043
France,2024.0,SPO-FR31045_20,FR31045,-0.59853,44.83382,15.0,urban,traffic,STA-FR31045
France,2024.0,SPO-FR35002_1,FR35002,0.89843,45.88485,227.0,urban,background,STA-FR35002
France,2024.0,SPO-FR35003_1,FR35003,1.25688,45.8311,288.0,urban,background,STA-FR35003
France,2020.0,SPO-FR35004_1,FR35004,1.53722,45.15875,121.0,urban,background,STA-FR35004
France,2024.0,SPO-FR35005_10,FR35005,1.87302,46.17362,437.0,urban,background,STA-FR35005
France,2024.0,SPO-FR35006_38,FR35006,1.76275,45.26267,264.0,urban,background,STA-FR35006
France,2024.0,SPO-FR35010_10,FR35010,1.25477,45.82997,246.0,urban,traffic,STA-FR35010
France,2024.0,SPO-FR35019_1,FR35019,0.82395,45.87583,187.0,rural-nearcity,industrial,STA-FR35019
France,2024.0,SPO-FR34029_38,FR34029,1.94467,47.83775,109.0,urban,background,STA-FR34029
France,2024.0,SPO-FR34038_1045,FR34038,2.61007,46.81469,182.0,rural-remote,background,STA-FR34038
France,2024.0,SPO-FR34057_10,FR34057,2.00326,46.94294,147.0,urban,traffic,STA-FR34057
France,2024.0,SPO-FR34061_38,FR34061,1.30267,47.59426,118.0,urban,background,STA-FR34061
France,2024.0,SPO-FR41001_1,FR41001,8.73569,41.92469,39.0,urban,background,STA-FR41001
France,2024.0,SPO-FR41002_1,FR41002,9.44642,42.69792,60.0,urban,background,STA-FR41002
France,2024.0,SPO-FR41003_1,FR41003,8.82028,41.95803,30.0,suburban,industrial,STA-FR41003
France,2024.0,SPO-FR41004_1,FR41004,9.47597,42.53583,15.0,suburban,industrial,STA-FR41004
France,2024.0,SPO-FR41007_38,FR41007,8.75758,41.94922,60.0,suburban,background,STA-FR41007
France,2024.0,SPO-FR41017_38,FR41017,9.43464,42.67133,15.0,suburban,background,STA-FR41017
France,2024.0,SPO-FR41020_20,FR41020,9.45172,42.70008,5.0,urban,traffic,STA-FR41020
France,2024.0,SPO-FR41024_38,FR41024,9.19003,42.23603,653.0,rural-regional,background,STA-FR41024
France,2024.0,SPO-FR41059_1,FR41059,8.73828,41.92575,8.0,urban,traffic,STA-FR41059
France,2024.0,SPO-FR41060_1,FR41060,9.44639,42.70283,15.0,urban,traffic,STA-FR41060
France,2024.0,SPO-FR08003_38,FR08003,3.86626,43.6113,42.0,urban,background,STA-FR08003
France,2024.0,SPO-FR08004_38,FR08004,3.87464,43.6051,55.0,urban,traffic,STA-FR08004
France,2024.0,SPO-FR08020_38,FR08020,4.08838,43.6758,15.0,suburban,industrial,STA-FR08020
France,2024.0,SPO-FR08022_38,FR08022,3.50484,43.2875,19.0,suburban,background,STA-FR08022
France,2024.0,SPO-FR08030_20,FR08030,3.89878,43.6096,17.0,urban,traffic,STA-FR08030
France,2024.0,SPO-FR08204_1,FR08204,4.64295,43.8292,13.0,rural-nearcity,industrial,STA-FR08204
France,2024.0,SPO-FR08614_20,FR08614,4.3744,43.8344,42.0,urban,background,STA-FR08614
France,2024.0,SPO-FR08616_38,FR08616,4.36199,43.8299,40.0,urban,traffic,STA-FR08616
France,2024.0,SPO-FR08617_38,FR08617,4.26581,43.9254,76.0,suburban,background,STA-FR08617
France,2024.0,SPO-FR08713_38,FR08713,2.90351,42.6835,55.0,urban,background,STA-FR08713
France,2024.0,SPO-FR08714_38,FR08714,2.90053,42.6955,48.0,urban,background,STA-FR08714
France,2024.0,SPO-FR12004_38,FR12004,1.41806,43.57569,144.0,urban,background,STA-FR12004
France,2024.0,SPO-FR12020_10,FR12020,0.17907,43.6287,230.0,rural-remote,background,STA-FR12020
France,2024.0,SPO-FR12026_1,FR12026,2.1459,43.92777,181.0,urban,background,STA-FR12026
France,2024.0,SPO-FR12030_1,FR12030,1.444,43.58735,146.0,urban,background,STA-FR12030
France,2024.0,SPO-FR12042_38,FR12042,-0.0405,43.09625,403.0,urban,background,STA-FR12042
France,2024.0,SPO-FR12045_10,FR12045,-0.05239,43.09499,385.0,urban,traffic,STA-FR12045
France,2024.0,SPO-FR12052_1,FR12052,0.06234,43.2303,312.0,urban,background,STA-FR12052
France,2024.0,SPO-FR12053_38,FR12053,2.23015,43.6105,183.0,urban,background,STA-FR12053
France,2024.0,SPO-FR12085_20,FR12085,1.4152,43.61039,147.0,urban,traffic,STA-FR12085
France,2024.0,SPO-FR05078_1,FR05078,0.14271,49.4983,3.0,urban,background,STA-FR05078
France,2024.0,SPO-FR05083_1,FR05083,0.23249,49.50273,80.0,urban,industrial,STA-FR05083
France,2024.0,SPO-FR05084_1,FR05084,0.57185,49.49333,35.0,urban,industrial,STA-FR05084
France,2024.0,SPO-FR05087_1,FR05087,0.75883,49.49829,10.0,rural-regional,background,STA-FR05087
France,2024.0,SPO-FR05089_10,FR05089,0.1109,49.50019,60.0,urban,traffic,STA-FR05089
France,2024.0,SPO-FR05090_1,FR05090,0.10065,49.51469,92.0,urban,background,STA-FR05090
France,2024.0,SPO-FR21001_20,FR21001,-0.39111,49.19222,56.0,urban,background,STA-FR21001
France,2024.0,SPO-FR21016_10,FR21016,-0.35356,49.17508,8.0,urban,traffic,STA-FR21016
France,2024.0,SPO-FR21019_38,FR21019,-0.35278,49.15167,22.0,urban,background,STA-FR21019
France,2024.0,SPO-FR21021_38,FR21021,0.22722,49.14722,56.0,urban,background,STA-FR21021
France,2024.0,SPO-FR21031_20,FR21031,0.11083,48.44555,140.0,suburban,background,STA-FR21031
France,2024.0,SPO-FR21040_20,FR21040,-1.08472,49.11639,56.0,urban,background,STA-FR21040
France,2024.0,SPO-FR21060_38,FR21060,-0.16967,49.11719,28.0,urban,traffic,STA-FR21060
France,2024.0,SPO-FR21501_8,FR21501,-0.31905,49.1783,5.0,urban,traffic,STA-FR21501
France,2024.0,SPO-FR25036_1,FR25036,1.09379,49.44236,17.0,urban,background,STA-FR25036
France,2024.0,SPO-FR25039_1,FR25039,1.14832,49.02134,65.0,urban,background,STA-FR25039
France,2024.0,SPO-FR25043_1,FR25043,1.09904,49.4005,11.0,urban,background,STA-FR25043
France,2024.0,SPO-FR25048_1,FR25048,1.05803,49.42815,9.0,urban,background,STA-FR25048
France,2024.0,SPO-FR25051_20,FR25051,1.07397,49.91801,45.0,urban,traffic,STA-FR25051
France,2024.0,SPO-FR25053_10,FR25053,1.09884,49.4367,9.0,urban,traffic,STA-FR25053
France,2024.0,SPO-FR02013_1,FR02013,4.93457,43.45893,4.0,suburban,industrial,STA-FR02013
France,2024.0,SPO-FR02019_1,FR02019,5.25414,43.44603,86.0,urban,industrial,STA-FR02019
France,2024.0,SPO-FR02043_1,FR02043,5.22228,43.41653,15.0,urban,background,STA-FR02043
France,2024.0,SPO-FR03070_38,FR03070,6.76839,43.43787,5.0,suburban,background,STA-FR03070
France,2024.0,SPO-FR03071_38,FR03071,5.92418,43.13111,26.0,urban,background,STA-FR03071
France,2024.0,SPO-FR07004_38,FR07004,3.11383,45.79728,340.0,urban,background,STA-FR07004
France,2024.0,SPO-FR07009_38,FR07009,3.0875,45.77217,390.0,urban,background,STA-FR07009
France,2024.0,SPO-FR07022_38,FR07022,3.60067,46.65267,235.0,rural-regional,background,STA-FR07022
France,2024.0,SPO-FR07048_38,FR07048,3.24925,46.65905,208.0,rural-nearcity,traffic,STA-FR07048
France,2024.0,SPO-FR07051_38,FR07051,3.155,45.769,344.0,suburban,industrial,STA-FR07051
France,2024.0,SPO-FR07052_38,FR07052,2.44108,44.92008,640.0,urban,background,STA-FR07052
France,2024.0,SPO-FR07053_38,FR07053,3.11159,45.78043,354.0,urban,traffic,STA-FR07053
France,2024.0,SPO-FR07054_38,FR07054,3.887,45.039,629.0,urban,background,STA-FR07054
France,2024.0,SPO-FR07057_38,FR07057,3.34064,46.56197,221.0,urban,background,STA-FR07057
France,2024.0,SPO-FR07058_38,FR07058,2.59395,46.34072,203.0,urban,background,STA-FR07058
France,2024.0,SPO-FR07059_38,FR07059,3.42569,46.13043,257.0,urban,background,STA-FR07059
France,2024.0,SPO-FR07060_38,FR07060,3.04611,45.76411,519.0,suburban,background,STA-FR07060
France,2024.0,SPO-FR15013_1,FR15013,5.72865,45.07954,267.0,suburban,background,STA-FR15013
France,2024.0,SPO-FR15018_38,FR15018,5.58942,45.36018,286.0,urban,background,STA-FR15018
France,2024.0,SPO-FR15038_1,FR15038,5.7531,45.1828,219.0,urban,background,STA-FR15038
France,2024.0,SPO-FR15039_10,FR15039,5.70376,45.15836,225.0,suburban,traffic,STA-FR15039
France,2024.0,SPO-FR15043_1,FR15043,5.7356,45.1619,219.0,urban,background,STA-FR15043
France,2024.0,SPO-FR15045_38,FR15045,5.6767,45.0578,310.0,suburban,background,STA-FR15045
France,2024.0,SPO-FR15048_38,FR15048,5.8822,45.2797,260.0,suburban,background,STA-FR15048
France,2024.0,SPO-FR20013_10,FR20013,4.81816,45.72002,163.0,suburban,traffic,STA-FR20013
France,2024.0,SPO-FR20017_1,FR20017,4.82979,45.73529,172.0,urban,background,STA-FR20017
France,2024.0,SPO-FR20019_38,FR20019,4.88621,45.75836,180.0,urban,traffic,STA-FR20019
France,2024.0,SPO-FR20031_1,FR20031,4.8644,45.7078,177.0,suburban,industrial,STA-FR20031
France,2024.0,SPO-FR20037_38,FR20037,4.8022,45.6019,235.0,suburban,background,STA-FR20037
France,2024.0,SPO-FR20045_38,FR20045,4.9803,45.7317,209.0,suburban,background,STA-FR20045
France,2024.0,SPO-FR20046_1,FR20046,4.9247,45.7789,172.0,urban,background,STA-FR20046
France,2024.0,SPO-FR20047_1,FR20047,4.95396,45.82322,180.0,suburban,background,STA-FR20047
France,2024.0,SPO-FR20048_38,FR20048,5.0722,45.7533,217.0,suburban,background,STA-FR20048
France,2024.0,SPO-FR20062_1,FR20062,4.85421,45.75773,160.0,urban,background,STA-FR20062
France,2024.0,SPO-FR20069_10,FR20069,4.89857,45.77482,170.0,urban,traffic,STA-FR20069
France,2024.0,SPO-FR20070_38,FR20070,4.84439,45.74969,167.0,urban,traffic,STA-FR20070
France,2024.0,SPO-FR20077_38,FR20077,4.71557,45.99011,184.0,urban,background,STA-FR20077
France,2024.0,SPO-FR27002_1,FR27002,4.80515,45.36782,157.0,urban,background,STA-FR27002
France,2024.0,SPO-FR27003_1,FR27003,4.76653,45.45452,152.0,suburban,industrial,STA-FR27003
France,2024.0,SPO-FR27007_38,FR27007,5.27087,45.60822,227.0,urban,background,STA-FR27007
France,2024.0,SPO-FR27010_38,FR27010,5.18108,45.4609,520.0,rural-nearcity,background,STA-FR27010
France,2024.0,SPO-FR29423_1,FR29423,4.07466,46.04111,259.0,urban,background,STA-FR29423
France,2024.0,SPO-FR29424_1,FR29424,4.39542,45.42009,552.0,urban,background,STA-FR29424
France,2024.0,SPO-FR29429_10,FR29429,4.62394,45.53342,259.0,suburban,traffic,STA-FR29429
France,2024.0,SPO-FR29439_38,FR29439,4.42967,45.48178,520.0,suburban,background,STA-FR29439
France,2024.0,SPO-FR29441_38,FR29441,4.38876,45.44798,498.0,urban,traffic,STA-FR29441
France,2024.0,SPO-FR33101_38,FR33101,5.92833,45.56472,280.0,urban,background,STA-FR33101
France,2024.0,SPO-FR33102_38,FR33102,5.91861,45.59667,383.0,urban,background,STA-FR33102
France,2024.0,SPO-FR33105_38,FR33105,5.93299,45.56943,277.0,urban,traffic,STA-FR33105
France,2024.0,SPO-FR33111_1,FR33111,6.34972,45.27472,555.0,urban,background,STA-FR33111
France,2024.0,SPO-FR33120_38,FR33120,6.87,45.9225,1038.0,urban,background,STA-FR33120
France,2024.0,SPO-FR33121_38,FR33121,6.38972,45.675,352.0,urban,background,STA-FR33121
France,2024.0,SPO-FR33201_38,FR33201,6.11833,45.89528,453.0,urban,background,STA-FR33201
France,2024.0,SPO-FR33202_38,FR33202,6.13556,45.91694,461.0,urban,background,STA-FR33202
France,2024.0,SPO-FR33203_38,FR33203,6.11825,45.9097,452.0,urban,traffic,STA-FR33203
France,2024.0,SPO-FR33211_38,FR33211,6.24056,46.19583,441.0,urban,background,STA-FR33211
France,2024.0,SPO-FR33212_38,FR33212,6.21486,46.19369,426.0,urban,background,STA-FR33212
France,2024.0,SPO-FR33213_38,FR33213,6.23554,46.19081,432.0,urban,traffic,STA-FR33213
France,2024.0,SPO-FR33220_1,FR33220,6.71361,45.92361,588.0,suburban,background,STA-FR33220
France,2024.0,SPO-FR33232_38,FR33232,6.84583,45.90722,1044.0,urban,traffic,STA-FR33232
France,2024.0,SPO-FR33302_1,FR33302,5.82083,46.07222,477.0,rural-nearcity,background,STA-FR33302
France,2024.0,SPO-FR33305_38,FR33305,5.22639,46.21167,220.0,urban,background,STA-FR33305
France,2024.0,SPO-FR36001_38,FR36001,4.87629,44.87024,125.0,suburban,background,STA-FR36001
France,2024.0,SPO-FR36002_1,FR36002,4.89348,44.93351,125.0,urban,background,STA-FR36002
France,2024.0,SPO-FR36019_38,FR36019,5.0443,45.0425,150.0,urban,background,STA-FR36019
France,2024.0,SPO-FR36021_38,FR36021,5.27897,44.56944,605.0,rural-remote,background,STA-FR36021
France,2024.0,SPO-FR36032_38,FR36032,4.89013,44.9492,113.0,urban,traffic,STA-FR36032
France,2024.0,SPO-FR19008_1045,FR19008,-1.83633,47.83192,29.0,rural-remote,background,STA-FR19008
France,2024.0,SPO-FR19033_20,FR19033,-2.76399,47.64892,20.0,urban,background,STA-FR19033
France,2024.0,SPO-FR19053_38,FR19053,-4.09766,47.98661,61.0,urban,background,STA-FR19053
France,2024.0,SPO-FR19082_38,FR19082,-2.00268,48.65306,5.0,suburban,background,STA-FR19082
France,2024.0,SPO-FR06011_1,FR06011,3.39593,50.32276,31.0,suburban,background,STA-FR06011
France,2024.0,SPO-FR06133_38,FR06133,3.85003,50.09225,151.0,rural-nearcity,background,STA-FR06133
France,2024.0,SPO-FR10017_1,FR10017,2.33236,51.03276,4.0,urban,background,STA-FR10017
France,2024.0,SPO-FR11007_20,FR11007,3.07477,50.64079,20.0,urban,traffic,STA-FR11007
France,2024.0,SPO-FR18019_38,FR18019,2.48217,49.27639,28.0,suburban,background,STA-FR18019
France,2024.0,SPO-FR18035_38,FR18035,2.23981,49.86889,30.0,suburban,background,STA-FR18035
France,2024.0,SPO-FR18042_1,FR18042,3.284,49.85133,95.0,urban,background,STA-FR18042
France,2024.0,SPO-FR18043_10,FR18043,2.4744,49.25955,34.0,urban,background,STA-FR18043
France,2024.0,SPO-FR18053_38,FR18053,2.3046,49.90167,26.0,urban,background,STA-FR18053
France,2024.0,SPO-FR18089_20,FR18089,2.08429,49.43593,72.0,urban,traffic,STA-FR18089
France,2024.0,SPO-FR28010_1,FR28010,2.9,50.44914,31.0,suburban,background,STA-FR28010
France,2024.0,SPO-FR28022_1,FR28022,2.80737,50.30886,90.0,suburban,background,STA-FR28022
France,2024.0,SPO-FR28033_38,FR28033,2.66642,50.48972,23.0,suburban,background,STA-FR28033
France,2024.0,SPO-FR01011_38,FR01011,6.18083,49.11944,192.0,urban,background,STA-FR01011
France,2024.0,SPO-FR01012_1,FR01012,6.22334,49.11028,204.0,urban,background,STA-FR01012
France,2024.0,SPO-FR01016_1,FR01016,6.09361,48.88639,203.0,rural-nearcity,industrial,STA-FR01016
France,2024.0,SPO-FR01018_38,FR01018,6.12278,49.1075,170.0,suburban,background,STA-FR01018
France,2024.0,SPO-FR01019_1,FR01019,6.16083,49.36861,156.0,urban,background,STA-FR01019
France,2024.0,SPO-FR01020_1,FR01020,6.15694,49.35834,154.0,urban,background,STA-FR01020
France,2024.0,SPO-FR01021_38,FR01021,6.20139,49.39444,151.0,suburban,background,STA-FR01021
France,2024.0,SPO-FR01059_1,FR01059,6.08207,49.3374,197.0,suburban,industrial,STA-FR01059
France,2024.0,SPO-FR01060_1,FR01060,6.21267,49.16885,173.0,rural-nearcity,background,STA-FR01060
France,2024.0,SPO-FR01064_10,FR01064,6.18122,49.12508,164.0,urban,traffic,STA-FR01064
France,2024.0,SPO-FR01065_38,FR01065,5.38746,49.16778,195.0,urban,traffic,STA-FR01065
France,2024.0,SPO-FR14008_1045,FR14008,4.63,49.90778,394.0,rural-remote,background,STA-FR14008
France,2024.0,SPO-FR14010_38,FR14010,4.05111,49.28222,91.0,suburban,background,STA-FR14010
France,2024.0,SPO-FR14011_20,FR14011,4.02306,49.25073,80.0,urban,traffic,STA-FR14011
France,2024.0,SPO-FR14012_1,FR14012,4.02056,49.22417,96.0,urban,background,STA-FR14012
France,2024.0,SPO-FR14022_1,FR14022,4.36,48.96222,86.0,urban,background,STA-FR14022
France,2024.0,SPO-FR14028_38,FR14028,3.95591,49.0461,74.0,urban,traffic,STA-FR14028
France,2024.0,SPO-FR14029_38,FR14029,4.59478,48.7266,101.0,suburban,background,STA-FR14029
France,2024.0,SPO-FR14031_1,FR14031,4.07694,48.30167,109.0,urban,background,STA-FR14031
France,2024.0,SPO-FR14033_38,FR14033,4.05028,48.295,119.0,urban,background,STA-FR14033
France,2024.0,SPO-FR14042_1,FR14042,4.96611,48.64584,151.0,urban,background,STA-FR14042
France,2024.0,SPO-FR14051_1,FR14051,4.71917,49.74528,160.0,urban,background,STA-FR14051
France,2024.0,SPO-FR16001_20,FR16001,7.70892,48.60882,148.0,suburban,background,STA-FR16001
France,2024.0,SPO-FR16017_1,FR16017,8.15846,48.91936,114.0,rural-regional,background,STA-FR16017
France,2024.0,SPO-FR16029_38,FR16029,7.78163,48.61036,114.0,urban,background,STA-FR16029
France,2024.0,SPO-FR16031_38,FR16031,7.31418,48.85731,340.0,rural-regional,background,STA-FR16031
France,2024.0,SPO-FR16034_1,FR16034,7.74498,48.59043,139.0,urban,traffic,STA-FR16034
France,2024.0,SPO-FR16038_38,FR16038,7.76633,48.57037,139.0,urban,background,STA-FR16038
France,2024.0,SPO-FR16054_1,FR16054,7.35056,48.07444,195.0,urban,background,STA-FR16054
France,2024.0,SPO-FR16057_1,FR16057,7.34729,47.75744,236.0,urban,background,STA-FR16057
France,2024.0,SPO-FR16059_38,FR16059,7.53868,47.82025,218.0,rural-nearcity,industrial,STA-FR16059
France,2024.0,SPO-FR16060_38,FR16060,7.56818,47.59491,247.0,suburban,background,STA-FR16060
France,2024.0,SPO-FR16066_38,FR16066,7.30908,47.73742,267.0,urban,background,STA-FR16066
France,2024.0,SPO-FR16069_10,FR16069,7.32136,47.74768,255.0,urban,traffic,STA-FR16069
France,2024.0,SPO-FR22011_1,FR22011,6.73166,49.15841,270.0,suburban,industrial,STA-FR22011
France,2024.0,SPO-FR22014_38,FR22014,6.95744,49.19539,340.0,suburban,background,STA-FR22014
France,2024.0,SPO-FR22019_1,FR22019,6.92583,49.22036,209.0,suburban,background,STA-FR22019
France,2024.0,SPO-FR22054_1,FR22054,6.91087,49.18742,233.0,urban,background,STA-FR22054
France,2024.0,SPO-FR30016_1,FR30016,6.17511,48.68586,210.0,urban,traffic,STA-FR30016
France,2024.0,SPO-FR30018_1,FR30018,6.58584,48.02461,380.0,urban,background,STA-FR30018
France,2024.0,SPO-FR30019_1,FR30019,6.45282,48.17265,350.0,urban,background,STA-FR30019
France,2024.0,SPO-FR30020_1,FR30020,5.16279,48.77586,200.0,urban,background,STA-FR30020
France,2024.0,SPO-FR30023_1,FR30023,6.30483,48.63334,210.0,rural-nearcity,industrial,STA-FR30023
France,2024.0,SPO-FR30026_10,FR30026,6.4839,48.58482,230.0,urban,traffic,STA-FR30026
France,2024.0,SPO-FR30028_1,FR30028,7.01111,48.05112,1200.0,rural-nearcity,background,STA-FR30028
France,2024.0,SPO-FR30033_1,FR30033,5.78556,49.06583,213.0,rural-regional,background,STA-FR30033
France,2024.0,SPO-FR30034_1,FR30034,6.19043,48.68817,200.0,urban,background,STA-FR30034
France,2024.0,SPO-FR30037_1,FR30037,6.13602,48.65694,360.0,suburban,background,STA-FR30037
France,2024.0,SPO-FR26043_20,FR26043,5.0402,47.31546,240.0,urban,traffic,STA-FR26043
France,2024.0,SPO-FR82001_20,FR82001,6.02361,47.23597,243.0,urban,traffic,STA-FR82001
France,2024.0,SPO-FR82006_38,FR82006,6.01542,47.2474,321.0,urban,background,STA-FR82006
France,2024.0,SPO-FR82010_38,FR82010,6.794,47.51031,331.0,urban,background,STA-FR82010
France,2024.0,SPO-FR82020_20,FR82020,6.85928,47.64067,360.0,urban,traffic,STA-FR82020
