Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type,AirQualityStation
Netherlands,2022,SPO-NL00643_00007_100,NL00643,5.1282,52.1013,5.0,Urban,Background,STA-NL00643
Netherlands,2012,SPO-NL00494_00007_100,NL00494,4.4014,51.9214,3.0,urban,Background,STA-NL00494
Netherlands,2023,SPO-NL00495_00007_101,NL00495,4.228,51.932,4.0,Urban,Background,STA-NL00495
Netherlands,2018,SPO-NL00550_00007_100,NL00550,4.6423,52.3705,2.0,Urban,Traffic,STA-NL00550
Netherlands,2023,SPO-NL00496_00007_101,NL00496,4.1219,51.9778,6.0,Suburban,Industrial,STA-NL00496
Netherlands,2021,SPO-NL00489_00007_101,NL00489,4.5801,51.8694,2.0,Urban,Traffic,STA-NL00489
Netherlands,2012,SPO-NL00701_00007_100,NL00701,4.8167,52.448,1.0,urban,Background,STA-NL00701
North Macedonia,2012,SPO-MK0040A_00007_100,MK0040A,21.7653,41.7058,191.0,urban,Traffic,STA-MK0040A
North Macedonia,2021,SPO-MK0045A_00007_100,MK0045A,21.6525,41.9874,268.0,Suburban,Industrial,STA-MK0045A
North Macedonia,2006,SPO-MK0035A_00007_100,MK0035A,20.9586,41.5144,620.0,urban,Industrial,STA-MK0035A
North Macedonia,2008,SPO-MK0042A_00007_100,MK0042A,20.6989,41.5358,1333.0,rural,Background,STA-MK0042A
North Macedonia,2020,SPO-MK0043A_00007_100,MK0043A,21.4408,41.9992,270.0,Urban,Traffic,STA-MK0043A
North Macedonia,2010,SPO-MK0034A_00007_100,MK0034A,22.4158,41.9139,349.0,urban,Traffic,STA-MK0034A
North Macedonia,2023,SPO-MK0048A_00007_101,MK0048A,21.387,42.006,255.0,Urban,Background,STA-MK0048A
North Macedonia,2010,SPO-MK0036A_00007_100,MK0036A,21.7147,42.1356,337.0,urban,Industrial,STA-MK0036A
North Macedonia,2023,SPO-MK0037A_00007_101,MK0037A,21.3564,41.04,586.0,Urban,Industrial,STA-MK0037A
North Macedonia,2005,SPO-MK0031A_00007_101,MK0031A,21.47,41.9783,235.0,urban,Industrial,STA-MK0031A
North Macedonia,2022,SPO-MK0041A_00007_101,MK0041A,20.9652,41.9976,84.0,Urban,Traffic,STA-MK0041A
North Macedonia,2024,SPO-MK0030A_00007_100,MK0030A,21.4636,42.0036,250.0,Suburban,Background,STA-MK0030A
North Macedonia,2024,SPO-MK0044A_00007_101,MK0044A,22.0072,41.4406,269.0,Urban,Industrial,STA-MK0044A
North Macedonia,2007,SPO-MK0038A_00007_100,MK0038A,21.3367,41.0303,600.0,urban,Traffic,STA-MK0038A
Norway,2005,SPO_NO0039R_7_695,NO0039R,8.8766,62.7825,210.0,rural,Background,STA_NO0039R
Norway,2022,SPO_NO0120A_7_2910,NO0120A,5.3127,60.3959,35.0,Urban,Background,STA_NO0120A
Norway,1998,SPO_NO0056R_7_1087,NO0056R,11.0741,60.3729,280.0,rural,Background,STA_NO0056R
Norway,2017,SPO_NO0015R_7_698,NO0015R,13.9065,65.8309,440.0,Rural,Background,STA_NO0015R
Norway,2014,SPO_NO0062A_7_745,NO0062A,9.4871,59.2024,25.0,Rural,Background,STA_NO0062A
Norway,2022,SPO_NO0002R_7_1214,NO0002R,8.2519,58.3885,200.0,Rural,Background,STA_NO0002R
Poland,2019,SPO_PL0520A_7_001,PL0520A,18.4649,54.4658,143.0,Urban,Background,STA_PL0520A
Poland,2007,SPO_PL0121A_7_001,PL0121A,21.1168,49.6337,327.0,rural,Background,STA_PL0121A
Poland,2024,SPO_PL0544A_7_001,PL0544A,19.4487,51.0674,223.0,Urban,Background,STA_PL0544A
Poland,2008,SPO-PL0252A_00007_100,PL0252A,17.9879,53.1218,47.0,urban,Traffic,STA_PL0252A
Poland,2018,SPO_PL0509A_7_001,PL0509A,19.697,51.4044,180.0,Urban,Background,STA_PL0509A
Poland,2017,SPO_PL0398A_7_001,PL0398A,19.6877,52.5563,97.0,Urban,Background,STA_PL0398A
Poland,2009,SPO_PL0002R_7_001,PL0002R,21.9724,51.8144,177.0,rural,Background,STA_PL0002R
Poland,2015,SPO_PL0190A_7_001,PL0190A,16.1805,51.2045,122.0,Urban,Background,STA_PL0190A
Poland,2013,SPO_PL0505A_7_001,PL0505A,15.4317,51.3176,179.0,Rural,Background,STA_PL0505A
Poland,2013,SPO_PL0064A_7_001,PL0064A,17.9957,53.1341,49.0,Urban,Background,STA_PL0064A
Poland,2021,SPO_PL0563A_7_001,PL0563A,20.5335,50.8231,245.0,Suburban,Background,STA_PL0563A
Poland,2016,SPO_PL0575A_7_001,PL0575A,15.1224,52.4377,86.0,Urban,Background,STA_PL0575A
Poland,2021,SPO_PL0248A_7_001,PL0248A,14.6633,53.381,10.0,Urban,Background,STA_PL0248A
Poland,2023,SPO_PL0591A_7_001,PL0591A,15.1278,51.6427,160.0,Urban,Background,STA_PL0591A
Poland,2018,SPO_PL0031A_7_001,PL0031A,18.2689,52.2257,100.0,Urban,Background,STA_PL0031A
Poland,2014,SPO_PL0104A_7_001,PL0104A,19.3687,51.668,186.0,Urban,Industrial,STA_PL0104A
Poland,2011,SPO_PL0105A_7_001,PL0105A,19.5176,51.2912,166.0,rural,Background,STA_PL0105A
Poland,2008,SPO_PL0077A_7_001,PL0077A,17.934,53.6621,121.0,rural,Background,STA_PL0077A
Poland,2017,SPO_PL0622A_7_001,PL0622A,21.4986,49.5113,371.0,Rural,Background,STA_PL0622A
Poland,2025,SPO_PL0014A_7_001,PL0014A,20.7919,51.8352,176.0,Rural,Background,STA_PL0014A
Poland,2022,SPO_PL0115A_7_001,PL0115A,19.4212,51.8567,189.0,Urban,Background,STA_PL0115A
Poland,2013,SPO_PL0096A_7_001,PL0096A,19.5298,51.758,235.0,Urban,Background,STA_PL0096A
Poland,2010,SPO_PL0209A_7_001,PL0209A,15.2287,52.7382,22.0,urban,Background,STA_PL0209A
Poland,2013,SPO_PL0175A_7_001,PL0175A,20.4861,53.7892,120.0,Urban,Background,STA_PL0175A
Poland,2023,SPO_PL0494A_7_001,PL0494A,17.9503,50.6769,173.0,Urban,Background,STA_PL0494A
Poland,2017,SPO_PL0594A_7_001,PL0594A,22.7562,49.7843,201.0,Urban,Background,STA_PL0594A
Poland,2023,SPO_PL0004R_7_001,PL0004R,17.5345,54.7541,2.0,Suburban,Background,STA_PL0004R
Poland,2023,SPO_PL0677A_7_001,PL0677A,21.4409,50.2991,167.0,Urban,Background,STA_PL0677A
Poland,2024,SPO_PL0052A_7_001,PL0052A,18.6198,54.3801,40.0,Urban,Background,STA_PL0052A
Poland,2016,SPO_PL0618A_7_001,PL0618A,20.2592,50.0075,230.0,Suburban,Background,STA_PL0618A
Poland,2023,SPO_PL0134A_7_001,PL0134A,20.8375,52.1917,99.0,Suburban,Background,STA_PL0134A
Poland,2016,SPO_PL0242A_7_001,PL0242A,18.7724,50.3165,255.0,Urban,Background,STA_PL0242A
Poland,2021,SPO_PL0008A_7_001,PL0008A,18.975,50.2646,273.0,Urban,Background,STA_PL0008A
Poland,2015,SPO_PL0504A_7_001,PL0504A,16.6537,50.4335,295.0,Urban,Background,STA_PL0504A
Poland,2021,SPO_PL0079A_7_001,PL0079A,23.1494,52.0292,144.0,Urban,Background,STA_PL0079A
Poland,2010,SPO_PL0138A_7_001,PL0138A,21.1475,51.3991,159.0,urban,Background,STA_PL0138A
Poland,2020,SPO_PL0241A_7_001,PL0241A,18.4555,50.0076,271.0,Urban,Background,STA_PL0241A
Poland,2024,SPO_PL0094A_7_001,PL0094A,19.2332,52.1433,177.0,Rural,Background,STA_PL0094A
Poland,2017,SPO_PL0237A_7_001,PL0237A,19.2312,50.3291,293.0,Urban,Background,STA_PL0237A
Poland,2018,SPO_PL0193A_7_001,PL0193A,17.1411,51.1159,118.0,Suburban,Background,STA_PL0193A
Poland,2016,SPO_PL0295A_7_001,PL0295A,19.4109,54.1678,15.0,Urban,Background,STA_PL0295A
Poland,2008,SPO_PL0028A_7_001,PL0028A,15.3122,50.9125,645.0,rural,Background,STA_PL0028A
Poland,2023,SPO_PL0129A_7_001,PL0129A,20.9559,52.4076,91.0,Suburban,Background,STA_PL0129A
Poland,2025,SPO_PL0126A_7_001,PL0126A,19.9601,49.2936,844.0,Urban,Background,STA_PL0126A
Poland,2023,SPO_PL0066A_7_001,PL0066A,18.7809,52.8884,44.0,Suburban,Background,STA_PL0066A
Poland,2015,SPO_PL0552A_7_001,PL0552A,19.4775,50.1594,340.0,Urban,Background,STA_PL0552A
Poland,2013,SPO_PL0501A_7_001,PL0501A,19.9492,50.0106,223.0,Urban,Background,STA_PL0501A
Poland,2012,SPO_PL0143A_7_001,PL0143A,21.0425,52.2909,85.0,urban,Background,STA_PL0143A
Poland,2005,SPO_PL0194A_7_001,PL0194A,17.0293,51.1294,114.0,urban,Background,STA_PL0194A
Poland,2021,SPO_PL0691A_7_001,PL0691A,22.9829,50.5519,270.0,Rural,Background,STA_PL0691A
Poland,2019,SPO_PL0239A_7_001,PL0239A,18.5161,50.1112,245.0,Urban,Background,STA_PL0239A
Poland,2012,SPO_PL0068A_7_001,PL0068A,18.6843,53.0806,82.0,rural,Background,STA_PL0068A
Poland,2019,SPO_PL0049A_7_001,PL0049A,18.5578,54.3283,105.0,Urban,Background,STA_PL0049A
Poland,2013,SPO_PL0182A_7_001,PL0182A,14.3822,53.1223,2.0,Rural,Background,STA_PL0182A
Poland,2020,SPO_PL0573A_7_001,PL0573A,17.0742,52.2767,80.0,Rural,Background,STA_PL0573A
Poland,2012,SPO_PL0211A_7_001,PL0211A,15.2067,52.1722,77.0,rural,Background,STA_PL0211A
Poland,2014,SPO_PL0558A_7_001,PL0558A,17.9759,54.1207,163.0,Urban,Background,STA_PL0558A
Poland,2017,SPO_PL0518A_7_001,PL0518A,21.4546,49.7449,223.0,Urban,Background,STA_PL0518A
Poland,2011,SPO_PL0507A_7_001,PL0507A,22.5691,51.2594,191.0,urban,Background,STA_PL0507A
Poland,2009,SPO-PL0240A_00007_100,PL0240A,18.9902,50.0999,252.0,urban,Background,STA_PL0240A
Poland,2020,SPO_PL0136A_7_001,PL0136A,19.7098,52.5509,101.0,Urban,Background,STA_PL0136A
Poland,2010,SPO_PL0128A_7_001,PL0128A,20.4547,52.2859,72.0,rural,Background,STA_PL0128A
Poland,2014,SPO_PL0502A_7_001,PL0502A,21.0042,50.0202,228.0,Urban,Background,STA_PL0502A
Poland,2020,SPO_PL0048A_7_001,PL0048A,18.4933,54.5608,70.0,Urban,Background,STA_PL0048A
Poland,2014,SPO_PL0184A_7_001,PL0184A,19.1301,50.8364,265.0,Urban,Background,STA_PL0184A
Poland,2018,SPO_PL0704A_7_001,PL0704A,20.6337,50.879,269.0,Urban,Background,STA_PL0704A
Poland,2012,SPO_PL0071A_7_001,PL0071A,18.6661,53.0286,64.0,urban,Background,STA_PL0071A
Poland,2025,SPO_PL0585A_7_001,PL0585A,15.7656,50.9134,345.0,Urban,Background,STA_PL0585A
Poland,2009,SPO_PL0141A_7_001,PL0141A,21.0338,52.1608,102.0,urban,Background,STA_PL0141A
Poland,2015,SPO_PL0236A_7_001,PL0236A,18.6391,49.7381,353.0,Urban,Background,STA_PL0236A
Poland,2016,SPO_PL0640A_7_001,PL0640A,19.7268,50.025,260.0,Suburban,Background,STA_PL0640A
Poland,2005,SPO-PL0218A_00007_100,PL0218A,18.2366,50.3496,181.0,urban,Background,STA_PL0218A
Poland,2023,SPO_PL0150A_7_001,PL0150A,23.6422,53.2155,180.0,Rural,Background,STA_PL0150A
Poland,2020,SPO_PL0565A_7_001,PL0565A,21.2774,50.429,188.0,Urban,Background,STA_PL0565A
Poland,2022,SPO_PL0568A_7_001,PL0568A,18.8267,49.7197,411.0,Suburban,Background,STA_PL0568A
Poland,2014,SPO_PL0543A_7_001,PL0543A,19.451,51.7754,206.0,Urban,Background,STA_PL0543A
Poland,2015,SPO_PL0213A_7_001,PL0213A,15.5189,51.9398,150.0,Urban,Background,STA_PL0213A
Poland,2001,SPO-PL0047A_00007_100,PL0047A,18.6575,54.4008,3.0,urban,Background,STA_PL0047A
Poland,2020,SPO_PL0649A_7_001,PL0649A,21.2882,52.9432,134.0,Rural,Background,STA_PL0649A
Poland,2016,SPO_PL0276A_7_001,PL0276A,22.1125,50.5299,156.0,Urban,Background,STA_PL0276A
Poland,2014,SPO_PL0247A_7_001,PL0247A,17.7732,52.5013,122.0,Rural,Background,STA_PL0247A
Poland,2021,SPO_PL0682A_7_001,PL0682A,19.969,53.6946,117.0,Urban,Background,STA_PL0682A
Poland,2017,SPO_PL0212A_7_001,PL0212A,16.3175,51.7997,90.0,Urban,Background,STA_PL0212A
Poland,2021,SPO_PL0503A_7_001,PL0503A,18.0491,51.748,140.0,Urban,Background,STA_PL0503A
Poland,2023,SPO_PL0559A_7_001,PL0559A,19.0329,54.0312,17.0,Urban,Background,STA_PL0559A
Poland,2024,SPO_PL0243A_7_001,PL0243A,19.4588,50.7109,291.0,Rural,Background,STA_PL0243A
Poland,2024,SPO_PL0539A_7_001,PL0539A,21.2373,52.1157,95.0,Suburban,Background,STA_PL0539A
Poland,2018,SPO_PL0681A_7_001,PL0681A,22.3483,53.8284,133.0,Urban,Background,STA_PL0681A
Poland,2020,SPO_PL0495A_7_001,PL0495A,22.0106,50.0242,203.0,Urban,Background,STA_PL0495A
Poland,2021,SPO_PL0245A_7_001,PL0245A,16.8773,52.4203,85.0,Urban,Background,STA_PL0245A
Poland,2025,SPO_PL0561A_7_001,PL0561A,18.183,54.1041,186.0,Rural,Background,STA_PL0561A
Poland,2018,SPO_PL0673A_7_001,PL0673A,21.1112,52.0806,96.0,Suburban,Background,STA_PL0673A
Poland,2006,SPO-PL0072A_00007_100,PL0072A,18.6128,53.0176,59.0,urban,Traffic,STA_PL0072A
Poland,2023,SPO_PL0317A_7_001,PL0317A,17.2913,50.9421,130.0,Urban,Background,STA_PL0317A
Poland,2018,SPO_PL0675A_7_001,PL0675A,23.0008,53.8595,126.0,Urban,Background,STA_PL0675A
Poland,2007,SPO-PL0205A_00007_100,PL0205A,19.0593,52.6585,59.0,urban,Traffic,STA_PL0205A
Portugal,2016,SPO-PT05012_00007_100,PT05012,-7.6786,37.3125,300.0,Rural,Background,STA-PT05012
Portugal,2018,SPO-PT03071_00007_100,PT03071,-9.1081,38.7689,32.0,Urban,Background,STA-PT03071
Portugal,2015,SPO-PT03095_00007_100,PT03095,-9.0669,38.6586,30.0,Urban,Background,STA-PT03095
Portugal,2016,SPO-PT01054_00007_100,PT01054,-8.6233,40.9994,0.0,Suburban,Background,STA-PT01054
Portugal,2025,SPO-PT04006_00007_100,PT04006,-7.3975,38.615,187.0,Rural,Background,STA-PT04006
Portugal,2023,SPO-PT05008_00007_100,PT05008,-8.2497,37.0917,45.0,Urban,Background,STA-PT05008
Portugal,2019,SPO-PT01031_00007_100,PT01031,-8.6606,41.2522,88.0,Suburban,Background,STA-PT01031
Portugal,2019,SPO-PT03101_00007_100,PT03101,-9.0403,38.8961,22.0,Urban,Background,STA-PT03101
Portugal,2018,SPO-PT03091_00007_100,PT03091,-9.3233,38.6975,48.0,Urban,Background,STA-PT03091
Portugal,2017,SPO-PT03072_00007_100,PT03072,-9.1489,38.7486,86.0,Urban,Traffic,STA-PT03072
Portugal,2021,SPO-PT01047_00007_100,PT01047,-8.6939,41.8022,777.0,Rural,Background,STA-PT01047
Portugal,2023,SPO-PT03099_00007_100,PT03099,-8.6906,38.6356,57.0,Rural,Background,STA-PT03099
Portugal,2025,SPO-PT02018_00007_100,PT02018,-8.6706,40.5897,14.0,Suburban,Background,STA-PT02018
Portugal,2025,SPO-PT03082_00007_100,PT03082,-9.2075,38.7389,109.0,Urban,Background,STA-PT03082
Portugal,2021,SPO-PT03087_00007_100,PT03087,-9.2103,38.705,143.0,Urban,Background,STA-PT03087
Portugal,2022,SPO-PT03085_00007_100,PT03085,-9.1644,38.8297,10.0,Urban,Background,STA-PT03085
Portugal,2025,SPO-PT03096_00007_100,PT03096,-8.4661,39.3525,143.0,Rural,Background,STA-PT03096
Portugal,2014,SPO-PT03084_00007_100,PT03084,-9.2308,38.7542,132.0,Urban,Background,STA-PT03084
Portugal,2021,SPO-PT03063_00007_100,PT03063,-9.0811,38.6194,47.0,Suburban,Industrial,STA-PT03063
Portugal,2024,SPO-PT03083_00007_100,PT03083,-9.1578,38.6636,63.0,Urban,Background,STA-PT03083
Portugal,2023,SPO-PT02021_00007_100,PT02021,-8.1006,40.6411,731.0,Rural,Background,STA-PT02021
Portugal,2001,SPO-PT04001_00007_100,PT04001,-8.8381,37.9542,129.0,suburban,Industrial,STA-PT04001
Portugal,2010,SPO-PT01028_00007_100,PT01028,-8.5894,41.1644,146.0,urban,Traffic,STA-PT01028
Portugal,2007,SPO-PT01024_00007_100,PT01024,-8.6186,41.2356,90.0,urban,Traffic,STA-PT01024
Portugal,2006,SPO-PT03089_00007_100,PT03089,-9.3472,38.785,173.0,urban,Background,STA-PT03089
Portugal,2006,SPO-PT03093_00007_100,PT03093,-8.8942,38.5292,2.0,urban,Background,STA-PT03093
Portugal,2018,SPO-PT05007_00007_100,PT05007,-7.9267,37.015,4.0,Urban,Background,STA-PT05007
Portugal,2025,SPO-PT01052_00007_100,PT01052,-8.4608,41.3539,47.0,Urban,Background,STA-PT01052
Portugal,2021,SPO-PT01044_00007_100,PT01044,-8.3761,41.2742,300.0,Urban,Background,STA-PT01044
Portugal,2024,SPO-PT01051_00007_100,PT01051,-8.7208,41.3086,25.0,Suburban,Background,STA-PT01051
Portugal,2017,SPO-PT02004_00007_100,PT02004,-8.5672,40.7586,14.0,Suburban,Background,STA-PT02004
Portugal,2024,SPO-PT01048_00007_100,PT01048,-7.7908,41.3714,1086.0,Rural,Background,STA-PT01048
Portugal,2021,SPO-PT03102_00007_100,PT03102,-9.2456,39.2783,143.0,Rural,Background,STA-PT03102
Portugal,2016,SPO-PT04003_00007_100,PT04003,-8.7239,37.8711,235.0,Rural,Industrial,STA-PT04003
Portugal,2022,SPO-PT02019_00007_100,PT02019,-8.8917,39.9239,68.0,Rural,Background,STA-PT02019
Portugal,2024,SPO-PT03070_00007_100,PT03070,-9.1175,38.8947,56.0,Urban,Background,STA-PT03070
Portugal,2021,SPO-PT02016_00007_100,PT02016,-8.4108,40.2069,138.0,Urban,Background,STA-PT02016
Portugal,2016,SPO-PT04002_00007_100,PT04002,-8.7986,38.0769,53.0,Rural,Background,STA-PT04002
Portugal,2006,SPO-PT03097_00007_100,PT03097,-9.1822,38.8022,124.0,urban,Traffic,STA-PT03097
Portugal,2001,SPO-PT03055_00007_100,PT03055,-9.0478,38.6667,31.0,urban,Industrial,STA-PT03055
Portugal,2023,SPO-PT03104_00007_100,PT03104,-9.4294,38.7014,41.0,Urban,Background,STA-PT03104
Portugal,2010,SPO-PT03103_00007_100,PT03103,-9.0486,38.65,24.0,urban,Background,STA-PT03103
Romania,2019,SPO-RO0176A_00007_100,RO0176A,26.0258,44.9392,158.0,Urban,Background,STA-RO0176A
Romania,2011,SPO-RO0092A_00007_100,RO0092A,23.5635,46.0643,242.0,urban,Background,STA-RO0092A
Romania,2020,SPO-RO0071A_00007_100,RO0071A,26.0308,44.3492,80.0,Suburban,Background,STA-RO0071A
Romania,2025,SPO-RO0121A_00007_100,RO0121A,25.6242,45.7181,518.0,Suburban,Background,STA-RO0121A
Romania,2012,SPO-RO0120A_00007_100,RO0120A,25.616,45.6594,565.0,urban,Traffic,STA-RO0120A
Romania,2016,SPO-RO0075A_00007_100,RO0075A,23.5503,46.7654,346.0,Suburban,Background,STA-RO0075A
Romania,2025,SPO-RO0195A_00007_100,RO0195A,21.1518,45.9134,117.0,Suburban,Background,STA-RO0195A
Romania,2007,SPO-RO0082A_00007_100,RO0082A,23.7197,44.3422,123.0,suburban,Background,STA-RO0082A
Romania,2018,SPO-RO0213A_00007_100,RO0213A,27.3913,44.1968,22.0,Rural,Background,STA-RO0213A
Romania,2019,SPO-RO0208A_00007_100,RO0208A,25.9566,43.8956,22.0,Urban,Background,STA-RO0208A
Romania,2016,SPO-RO0102A_00007_100,RO0102A,24.9755,44.7557,266.0,Suburban,Industrial,STA-RO0102A
Romania,2019,SPO-RO0087A_00007_100,RO0087A,27.6931,47.1357,37.0,Suburban,Background,STA-RO0087A
Romania,2013,SPO-RO0188A_00007_100,RO0188A,26.249,47.6493,375.0,Urban,Background,STA-RO0188A
Romania,2016,SPO-RO0112A_00007_100,RO0112A,26.6585,47.7399,167.0,Urban,Background,STA-RO0112A
Romania,2020,SPO-RO0145A_00007_100,RO0145A,27.4396,45.8183,31.0,Suburban,Industrial,STA-RO0145A
Romania,2009,SPO-RO0093A_00007_100,RO0093A,23.5599,45.9664,249.0,urban,Industrial,STA-RO0093A
Romania,2013,SPO-RO0106A_00007_100,RO0106A,26.7929,46.2566,201.0,Suburban,Industrial,STA-RO0106A
Romania,2013,SPO-RO0167A_00007_100,RO0167A,24.5596,46.541,329.0,Urban,Background,STA-RO0167A
Romania,2012,SPO-RO0081A_00007_100,RO0081A,23.7337,44.3866,98.0,suburban,Industrial,STA-RO0081A
Romania,2012,SPO-RO0086A_00007_100,RO0086A,27.6111,47.2133,186.0,rural,Background,STA-RO0086A
Romania,2017,SPO-RO0216A_00007_100,RO0216A,24.8599,43.7121,25.0,Rural,Industrial,STA-RO0216A
Romania,2021,SPO-RO0168A_00007_100,RO0168A,24.5343,46.5336,303.0,Suburban,Industrial,STA-RO0168A
Romania,2017,SPO-RO0160A_00007_100,RO0160A,26.6515,44.723,56.0,Suburban,Industrial,STA-RO0160A
Romania,2008,SPO-RO0080A_00007_100,RO0080A,23.7787,44.3268,83.0,urban,Traffic,STA-RO0080A
Romania,2025,SPO-RO0210A_00007_100,RO0210A,26.0369,43.9634,20.0,Rural,Background,STA-RO0210A
Romania,2024,SPO-RO0159A_00007_100,RO0159A,27.3661,44.565,24.0,Urban,Background,STA-RO0159A
Romania,2021,SPO-RO0184A_00007_100,RO0184A,24.1535,45.785,432.0,Urban,Background,STA-RO0184A
Romania,2024,SPO-RO0163A_00007_100,RO0163A,23.6053,47.7515,387.0,Suburban,Background,STA-RO0163A
Romania,2022,SPO-RO0153A_00007_100,RO0153A,25.8113,46.3267,697.0,Rural,Background,STA-RO0153A
Romania,2012,SPO-RO0128A_00007_100,RO0128A,22.3527,45.5186,261.0,urban,Industrial,STA-RO0128A
Romania,2021,SPO-RO0144A_00007_100,RO0144A,28.006,45.4119,45.0,Suburban,Industrial,STA-RO0144A
Romania,2017,SPO-RO0072A_00007_100,RO0072A,26.1445,44.649,93.0,Rural,Background,STA-RO0072A
Romania,2017,SPO-RO0205A_00007_100,RO0205A,27.7309,46.6321,110.0,Urban,Background,STA-RO0205A
Romania,2021,SPO-RO0177A_00007_100,RO0177A,26.0152,44.9838,183.0,Suburban,Background,STA-RO0177A
Romania,2022,SPO-RO0096A_00007_100,RO0096A,21.3025,46.1905,106.0,Urban,Background,STA-RO0096A
Romania,2008,SPO-RO0104A_00007_100,RO0104A,26.9107,46.5644,169.0,urban,Background,STA-RO0104A
Romania,2013,SPO-RO0194A_00007_100,RO0194A,21.2349,45.7547,92.0,Urban,Background,STA-RO0194A
Romania,2024,SPO-RO0171A_00007_100,RO0171A,26.3893,46.9341,357.0,Urban,Background,STA-RO0171A
Romania,2025,SPO-RO0217A_00007_100,RO0217A,25.3636,43.6507,35.0,Urban,Background,STA-RO0217A
Romania,2017,SPO-RO0123A_00007_100,RO0123A,26.8186,45.1541,98.0,Urban,Background,STA-RO0123A
Romania,2009,SPO-RO0189A_00007_100,RO0189A,26.2814,47.6688,289.0,urban,Industrial,STA-RO0189A
Romania,2025,SPO-RO0162A_00007_100,RO0162A,23.5705,47.6517,223.0,Urban,Background,STA-RO0162A
Romania,2025,SPO-RO0115A_00007_100,RO0115A,27.8892,45.2709,13.0,Rural,Background,STA-RO0115A
Romania,2009,SPO-RO0095A_00007_100,RO0095A,21.335,46.1811,107.0,urban,Traffic,STA-RO0095A
Romania,2018,SPO-RO0099A_00007_100,RO0099A,24.8715,44.8582,280.0,Urban,Background,STA-RO0099A
Romania,2012,SPO-RO0178A_00007_100,RO0178A,26.0235,44.8495,126.0,suburban,Industrial,STA-RO0178A
Romania,2021,SPO-RO0077A_00007_100,RO0077A,23.8774,47.145,234.0,Urban,Background,STA-RO0077A
Romania,2018,SPO-RO0105A_00007_100,RO0105A,26.9269,46.5558,158.0,Suburban,Industrial,STA-RO0105A
Romania,2015,SPO-RO0192A_00007_100,RO0192A,24.9018,43.758,31.0,Suburban,Industrial,STA-RO0192A
Romania,2013,SPO-RO0206A_00007_100,RO0206A,27.2116,45.6967,45.0,Suburban,Background,STA-RO0206A
Romania,2010,SPO-RO0107A_00007_100,RO0107A,21.9272,47.0687,128.0,urban,Background,STA-RO0107A
Romania,2015,SPO-RO0100A_00007_100,RO0100A,25.0074,44.8634,292.0,Suburban,Background,STA-RO0100A
Romania,2023,SPO-RO0111A_00007_100,RO0111A,24.4955,47.1274,357.0,Urban,Background,STA-RO0111A
Romania,2020,SPO-RO0084A_00007_100,RO0084A,27.5819,47.151,42.0,Urban,Background,STA-RO0084A
Romania,2012,SPO-RO0151A_00007_100,RO0151A,23.1709,44.8972,154.0,urban,Industrial,STA-RO0151A
Romania,2009,SPO-RO0119A_00007_100,RO0119A,25.5831,45.6522,570.0,urban,Background,STA-RO0119A
Romania,2020,SPO-RO0143A_00007_100,RO0143A,28.0344,45.4742,68.0,Suburban,Background,STA-RO0143A
Romania,2024,SPO-RO0191A_00007_100,RO0191A,25.3125,43.9804,49.0,Urban,Background,STA-RO0191A
Romania,2015,SPO-RO0117A_00007_100,RO0117A,27.9226,45.1685,8.0,Rural,Industrial,STA-RO0117A
Romania,2008,SPO-RO0101A_00007_100,RO0101A,24.7613,44.9788,321.0,suburban,Background,STA-RO0101A
Romania,2021,SPO-RO0201A_00007_100,RO0201A,28.7744,45.1752,35.0,Suburban,Industrial,STA-RO0201A
Romania,2017,SPO-RO0138A_00007_100,RO0138A,25.8044,45.8751,526.0,Rural,Background,STA-RO0138A
Romania,2010,SPO-RO0126A_00007_100,RO0126A,27.328,44.2018,20.0,urban,Background,STA-RO0126A
Romania,2014,SPO-RO0157A_00007_100,RO0157A,22.9917,45.7347,239.0,Suburban,Industrial,STA-RO0157A
Romania,2015,SPO-RO0155A_00007_100,RO0155A,22.8987,45.8959,183.0,Suburban,Industrial,STA-RO0155A
Romania,2010,SPO-RO0114A_00007_100,RO0114A,27.9695,45.2631,19.0,urban,Background,STA-RO0114A
Romania,2022,SPO-RO0154A_00007_100,RO0154A,22.9086,45.8714,191.0,Urban,Background,STA-RO0154A
Romania,2014,SPO-RO0142A_00007_100,RO0142A,28.0547,45.4315,33.0,Urban,Background,STA-RO0142A
Romania,2012,SPO-RO0174A_00007_100,RO0174A,24.3514,44.4295,160.0,urban,Industrial,STA-RO0174A
Romania,2018,SPO-RO0204A_00007_100,RO0204A,24.2986,45.0388,219.0,Suburban,Industrial,STA-RO0204A
Romania,2011,SPO-RO0166A_00007_100,RO0166A,22.662,44.6266,53.0,urban,Industrial,STA-RO0166A
Romania,2005,SPO-RO0065A_00007_100,RO0065A,26.0367,44.4473,91.0,urban,Background,STA-RO0065A
Romania,2020,SPO-RO0187A_00007_100,RO0187A,24.3385,46.1587,291.0,Suburban,Industrial,STA-RO0187A
Romania,2008,SPO-RO0165A_00007_100,RO0165A,23.6284,47.7044,300.0,urban,Industrial,STA-RO0165A
Romania,2008,SPO-RO0069A_00007_100,RO0069A,26.0336,44.4195,87.0,urban,Industrial,STA-RO0069A
