r2,mae,mse
0.6283752376167702,4.525293639589271,35.87903771577088
0.6659845673583893,4.567414917218435,34.487617298363006
0.5382782189586939,5.2141872870790085,45.80590595272297
0.575829670718297,4.717979158655345,41.08445028723972
0.6506389428002917,4.490992184433478,35.70600004792564
